Instance,Income
148185,113893.06287859939
148186,37414.89712589327
148187,75607.09776255395
148188,90490.33500715718
148189,156063.1871361183
148190,110540.70933079068
148191,124963.52330833301
148192,69147.2637786679
148193,134222.0632591108
148194,148854.40620063618
148195,86180.42022661585
148196,123981.17758582905
148197,64038.02469302621
148198,148870.23017596453
148199,59113.58596080076
148200,137807.20771317184
148201,180146.31289688777
148202,113461.69248477928
148203,96070.16689639725
148204,28574.426142971963
148205,186710.59965165146
148206,120535.03643613029
148207,27248.08857225906
148208,197576.41827949043
148209,106409.8080494972
148210,138283.41424924228
148211,66282.47282420006
148212,121582.03243206441
148213,174741.2479582494
148214,78473.94751270954
148215,109381.2773384573
148216,140738.6926759025
148217,98824.5278997058
148218,135897.51445741765
148219,106794.52950465679
148220,87015.7637450844
148221,118883.60346431844
148222,123876.61316129565
148223,140566.78274770174
148224,107357.23136328533
148225,86520.64272798039
148226,73993.22489305958
148227,155181.43989938684
148228,164498.89435712807
148229,187638.76576563716
148230,193687.0297327917
148231,122745.2430353649
148232,111154.44459457975
148233,139627.08744621556
148234,81409.67208687682
148235,140547.86570962984
148236,123681.23069707118
148237,149652.34262410924
148238,137743.6420454895
148239,50070.079117121175
148240,78141.80741477944
148241,39304.70605545957
148242,152916.39409396704
148243,160182.46990620065
148244,81511.64939205535
148245,88778.47183034755
148246,196855.93726230226
148247,44014.03651563451
148248,113463.18918627594
148249,117925.88007301278
148250,76592.86251055729
148251,49972.48920293432
148252,103376.41236664355
148253,120180.18835157901
148254,104146.77058918681
148255,121787.97702762298
148256,87170.81211957522
148257,132321.57912939973
148258,44716.14317372348
148259,124109.5649210224
148260,65253.93758577295
148261,131322.17466580402
148262,95622.5535589233
148263,74886.01931604184
148264,122110.00540369377
148265,124948.8721333975
148266,186924.9560192274
148267,113522.15526412614
148268,121479.11275958549
148269,106862.49743053131
148270,65173.9312959807
148271,114632.71910608746
148272,98239.47238495015
148273,111416.1102196388
148274,38090.81432974432
148275,171117.5382331377
148276,167536.4524353547
148277,119976.64713879302
148278,165491.0459118532
148279,64967.28130348865
148280,84316.95649380703
148281,83534.37268954515
148282,118794.36568578985
148283,103249.71559611522
148284,135899.7156813303
148285,212323.4019203689
148286,131452.80890820269
148287,90524.551749303
148288,126804.0409872001
148289,155696.5279239621
148290,142980.5723627014
148291,111977.47919399012
148292,196672.91158952098
148293,85714.21112796571
148294,208913.6011214517
148295,151442.84592406172
148296,119145.28253078181
148297,23751.076047464274
148298,125669.97541161999
148299,87864.84448863845
148300,57642.995965735056
148301,137516.77695520967
148302,72214.80967460386
148303,101996.09351461288
148304,87567.27965239342
148305,133663.64974127244
148306,118765.11208939552
148307,100674.1345341662
148308,109608.12761620339
148309,103995.15130982175
148310,226341.43089025002
148311,115757.246152387
148312,86864.57017730083
148313,213057.21943617985
148314,58512.78686134424
148315,163363.76209564228
148316,193232.88810431398
148317,129635.30554316565
148318,190921.69610544667
148319,121762.49489645846
148320,135042.3931452902
148321,58971.114658934996
148322,102818.2116025351
148323,30316.74648242537
148324,74354.86692676786
148325,132687.29457906727
148326,203199.41631808225
148327,81241.88678878825
148328,28469.53302328009
148329,137265.94948435389
148330,148656.44533721823
148331,113946.3611073941
148332,65053.94888824411
148333,140946.40228636377
148334,150771.9528314732
148335,165728.38191083167
148336,154611.24369219504
148337,222474.21904371865
148338,72251.65100518893
148339,38883.340741567314
148340,134537.4846447939
148341,94662.35114673804
148342,117804.39086851664
148343,108160.2432204429
148344,163064.22737094387
148345,151331.39277975168
148346,59912.82678216975
148347,90107.54858980421
148348,157750.4765922688
148349,142079.20969544724
148350,143428.45131840557
148351,147685.56496348977
148352,218208.70559987333
148353,165342.1507621752
148354,128494.09814348351
148355,206137.90902392287
148356,102829.52068745624
148357,168890.8452044716
148358,129189.09366099257
148359,107039.50394632947
148360,150735.87590008974
148361,132993.74930025823
148362,77937.96823693346
148363,60412.000963834114
148364,76932.8143051276
148365,63150.07694669999
148366,100030.40879358165
148367,98678.63422645535
148368,161314.29214724526
148369,146751.9481839845
148370,34000.25590209942
148371,84075.99124155194
148372,151928.30521664768
148373,70840.66067319829
148374,136597.46174700186
148375,22718.347247757018
148376,73933.12984973192
148377,93605.31484109443
148378,178857.08875025995
148379,135127.573536993
148380,127192.62000085879
148381,147247.93833419308
148382,147544.42121856846
148383,85962.26000670157
148384,90991.04143998213
148385,59544.71725495346
148386,139875.83500463516
148387,144057.97564935498
148388,53525.163501163945
148389,159929.0837342851
148390,185248.86147340853
148391,68196.31840503868
148392,138684.80258868076
148393,79086.26124976017
148394,79686.39212531783
148395,108897.08184073959
148396,48877.16664301045
148397,81630.02026105486
148398,119526.01289477944
148399,105051.54214465804
148400,90131.59073532838
148401,176974.21226085257
148402,94847.89574278053
148403,82440.50471544266
148404,35626.601412520744
148405,122490.2400488453
148406,202169.46560494136
148407,115506.6790959714
148408,107533.39374899119
148409,38714.398298302665
148410,138954.9821482543
148411,28798.35754125379
148412,121232.90147262346
148413,74296.6334877843
148414,106283.47468731925
148415,81440.85643748939
148416,55552.73901167326
148417,114240.16439737845
148418,226109.2907494707
148419,91433.91300720442
148420,46707.90084385406
148421,79010.42021696735
148422,163545.80286665633
148423,120990.96912590321
148424,138651.3242155034
148425,129848.06043637544
148426,24163.130199925974
148427,101048.59744836017
148428,202261.92703354266
148429,70504.90148902405
148430,145814.0492023779
148431,47902.76841571182
148432,181412.33816538006
148433,85964.67499635369
148434,120161.00213768706
148435,110818.90157037415
148436,128478.21867143642
148437,95953.7320979787
148438,124178.01505344734
148439,99022.28964721784
148440,88720.27159395535
148441,115863.66069686227
148442,106815.10359058063
148443,112017.73497909773
148444,69871.9264710173
148445,103827.29603296518
148446,120656.99559283908
148447,132453.29219578486
148448,134302.98155766726
148449,156467.84915603604
148450,189425.76902913116
148451,145301.0566090271
148452,144967.14622200467
148453,86938.34408803657
148454,117154.3258640049
148455,66770.62225941382
148456,209905.93236157205
148457,102607.9661053
148458,199234.45590182394
148459,98260.94759995025
148460,56095.76303859614
148461,149596.6216294896
148462,141513.11368476972
148463,182170.77646115609
148464,163141.5630263025
148465,127897.38582034782
148466,116122.97016740311
148467,118324.14615816809
148468,124851.63864101935
148469,185504.85640381835
148470,176329.73353058659
148471,89015.84345053602
148472,41694.83893999271
148473,115677.06473732926
148474,41363.922269875184
148475,104623.00946043432
148476,110109.30984651577
148477,123159.55477751791
148478,110290.9794333931
148479,58249.97384975199
148480,174193.43222095259
148481,128344.2233080063
148482,211819.74562036525
148483,108528.96955437958
148484,62292.605637085624
148485,124654.94121199567
148486,76174.43545774184
148487,92890.44775259215
148488,84489.9762220364
148489,123918.21330767032
148490,152821.21589757875
148491,36156.01848760899
148492,91681.78951302543
148493,126393.86276576202
148494,197258.2026835112
148495,123467.62705995329
148496,138695.39026997145
148497,95834.97469536401
148498,147907.8502829373
148499,176791.31838328578
148500,116590.55234938208
148501,78307.01941747405
148502,97517.73129360285
148503,103568.97797974385
148504,68053.49000335578
148505,22098.88155285176
148506,184386.3420361979
148507,85852.60477379523
148508,119152.43811512552
148509,75552.69451663084
148510,52258.53838018328
148511,109584.38349529821
148512,102320.54875879455
148513,74252.18074605148
148514,29729.258632563986
148515,56636.53453443758
148516,153052.26521186065
148517,136355.21380699892
148518,127631.15429688152
148519,80741.16483755782
148520,55205.45660275873
148521,112485.1609067684
148522,171860.4524692688
148523,181336.8084843848
148524,91903.2330666082
148525,142848.4807906486
148526,82751.62603570055
148527,40658.70649985131
148528,143652.8037407631
148529,112472.63013413083
148530,146425.5152516067
148531,98059.98118856922
148532,134829.73458515294
148533,65060.97543288674
148534,15447.693754871376
148535,81972.26508231554
148536,128741.21396544483
148537,95206.91390336026
148538,78763.8097651368
148539,108760.38667814154
148540,86415.48601957504
148541,53347.32130132336
148542,83420.33365583606
148543,162137.29828744382
148544,143208.89311279636
148545,55725.158836271614
148546,60580.76217429526
148547,87798.17680714559
148548,105911.50928192958
148549,108920.81583225261
148550,129312.76869507693
148551,147830.90316939633
148552,130769.34550398774
148553,135109.5958827287
148554,60921.72807358112
148555,102385.40794704482
148556,10347.531892511994
148557,102174.82958020084
148558,57325.629318811
148559,90806.15256812237
148560,91727.88190428447
148561,149298.81920977682
148562,104080.55540650617
148563,84165.80049015861
148564,123524.07285132632
148565,131346.98222856224
148566,96201.47862801794
148567,143695.39829027094
148568,121967.15410898067
148569,82530.9310332099
148570,122528.90054570604
148571,67951.82662264816
148572,153730.13829859253
148573,89694.37808016594
148574,153140.2295781253
148575,145088.2976645399
148576,17134.00373681169
148577,30790.35401144903
148578,79110.75788999442
148579,134161.61759202834
148580,108715.20601697918
148581,104657.58974850178
148582,162359.7423902657
148583,140015.2033101227
148584,65895.57484578714
148585,91513.69099258818
148586,57220.686399850994
148587,51779.17739825137
148588,49667.864968341775
148589,118052.66983786691
148590,109447.47516665142
148591,155912.0068311235
148592,66220.92783071846
148593,57714.55478970893
148594,147983.3324163463
148595,44017.8269151086
148596,109553.21746543143
148597,132401.09811212216
148598,110355.28550853394
148599,163459.2879293887
148600,108016.53982082102
148601,79823.17300093174
148602,89114.10157960653
148603,116428.20272941794
148604,105001.78660361748
148605,73505.83705976699
148606,76682.57799314056
148607,122544.87025359459
148608,88639.43758635782
148609,149735.17692039628
148610,162867.05754109565
148611,54893.41064894851
148612,109480.80610499345
148613,141367.09271420352
148614,131197.86076078005
148615,149819.77253530268
148616,102337.99627835676
148617,171857.36347538326
148618,150700.876555359
148619,177608.36931261607
148620,102402.19819845632
148621,61659.07302437443
148622,94597.86649424769
148623,92851.19681661017
148624,95495.67705661897
148625,79431.92188519891
148626,150926.01506309304
148627,149915.28892229218
148628,101989.07163552754
148629,143057.11267961375
148630,86152.47577709053
148631,43527.0994470492
148632,46711.48081488069
148633,107923.66146408767
148634,146452.98795366846
148635,177080.67207178567
148636,68207.41889972147
148637,113288.05949473288
148638,79325.50708928611
148639,33295.79965422209
148640,47736.97633034643
148641,59765.50314305257
148642,103215.38740385324
148643,176149.92238464952
148644,105039.57792732678
148645,-26693.006940082647
148646,118844.88373622485
148647,173220.9661325328
148648,163568.09008721262
148649,96297.67596233916
148650,125178.95472448412
148651,47597.129408329725
148652,175946.01716720778
148653,117886.4153644098
148654,111095.72169631999
148655,128806.26531390846
148656,107534.72732283268
148657,97245.60930641182
148658,69222.72883621603
148659,137954.9353659721
148660,57925.72735102568
148661,101560.89813816827
148662,126918.35813021753
148663,158994.2995692445
148664,201071.21966108307
148665,52307.4462656118
148666,114976.04655870423
148667,109336.86396090314
148668,133659.73961716145
148669,100040.36448238045
148670,55599.56021869462
148671,54550.01532877516
148672,120399.89803308994
148673,147286.964603032
148674,111088.39542811736
148675,95235.7888394557
148676,89539.89393270295
148677,125326.38659193926
148678,107177.02979102358
148679,151295.18157361355
148680,142455.66092025116
148681,154889.98049438186
148682,126625.05809578579
148683,126235.05048531853
148684,108078.25472361408
148685,92778.14684652723
148686,103452.58564362023
148687,102556.08478261624
148688,99346.64375168178
148689,105086.42206964176
148690,55311.59536183532
148691,32397.144458271563
148692,136194.2724801274
148693,85814.13294713572
148694,72835.3271000972
148695,146200.53002547193
148696,81342.41325992998
148697,88003.81364195701
148698,157266.07667678874
148699,170943.07925419696
148700,78187.56812024489
148701,89244.94755466655
148702,101476.9829809973
148703,135405.1033881316
148704,133313.47532974835
148705,168896.4829188902
148706,12866.666048490442
148707,189340.24840687588
148708,119855.42606644332
148709,87204.81650762632
148710,95115.9195032129
148711,141523.18509253766
148712,117977.18323576823
148713,143111.73490226455
148714,82322.21445588022
148715,61631.27216258366
148716,32494.382009422407
148717,87357.75838207919
148718,174755.79907192755
148719,95966.89510034304
148720,151809.98473355547
148721,99495.84622421674
148722,45291.134386260994
148723,83269.30322574452
148724,105402.94394327886
148725,222668.80757113732
148726,59963.464313975535
148727,71505.40210925974
148728,156364.92462038528
148729,91335.70526033267
148730,168324.98558143433
148731,128386.09353454784
148732,54717.20129784569
148733,181559.72023764905
148734,123767.92998564709
148735,28089.0649784822
148736,80031.36863094382
148737,102983.83779963851
148738,105818.52593755629
148739,151189.68796764128
148740,95065.89797022007
148741,69286.52153095324
148742,110071.89626750443
148743,82488.49460863415
148744,140845.47275482863
148745,89987.74193651043
148746,60793.30118070915
148747,76012.28930184897
148748,52697.288275258616
148749,103025.50984032359
148750,130521.18629167043
148751,159658.58311184123
148752,132444.7037663171
148753,94303.28575632721
148754,170389.01157843787
148755,81880.71290027164
148756,109908.64092679787
148757,151318.9739704812
148758,103251.46090758778
148759,202296.167409705
148760,140007.97594116814
148761,70891.6579413116
148762,51349.025585713796
148763,129873.32757926639
148764,21235.72542670928
148765,45212.393946310505
148766,120018.21201882791
148767,43829.45623193402
148768,75427.59585036896
148769,25962.803851161152
148770,181519.61199173704
148771,37544.75426760409
148772,97525.01365003176
148773,100726.5347655667
148774,107565.10333007947
148775,88347.85476645268
148776,56988.507352741435
148777,101491.25661518797
148778,85110.99166636355
148779,179467.48107351083
148780,150123.8449990768
148781,150282.4698350709
148782,54131.10466516297
148783,89771.85218776762
148784,106774.29180090502
148785,138546.65946422983
148786,82373.84540486615
148787,116803.08430624753
148788,120087.57590521779
148789,76558.18392200395
148790,115962.0328145586
148791,131390.45232826378
148792,107707.06918755546
148793,129384.20988291502
148794,120189.37867294997
148795,112821.57357078698
148796,130523.27851327509
148797,121807.50860367436
148798,124928.83107752167
148799,92097.44639734551
148800,141044.72968356684
148801,147672.56994963624
148802,105350.75293439999
148803,154037.89199762046
148804,108163.64938285947
148805,36250.96778182313
148806,93770.39273289219
148807,88846.39638894424
148808,126567.89212616067
148809,97483.33237342071
148810,11283.903998130932
148811,119588.7095283512
148812,52423.221785070375
148813,36228.46063016448
148814,149201.0483889673
148815,45749.76087633986
148816,58266.42199315969
148817,101301.86627433077
148818,105837.27042885777
148819,70740.46843570285
148820,94095.9217642285
148821,189733.39703322854
148822,137229.09686415177
148823,69730.86843476817
148824,138498.1156182438
148825,51185.148083423264
148826,90348.73587500677
148827,112435.9331846973
148828,109804.12382395286
148829,5163.660730677657
148830,86344.03032132238
148831,131801.73380021192
148832,138534.99920686614
148833,128179.65919060912
148834,103387.10536909569
148835,120232.41729614139
148836,151720.4643996572
148837,199941.03076455276
148838,132106.82726992387
148839,64138.15419076476
148840,70690.3930193074
148841,56604.22761861328
148842,115337.18766095676
148843,104116.99113229942
148844,198699.73774335533
148845,90114.48335184157
148846,61646.15842280164
148847,88364.4075348312
148848,118846.38176141493
148849,92427.46014170069
148850,127347.03301196266
148851,108065.3529107077
148852,136230.1059691999
148853,53606.50888277497
148854,155083.6148155909
148855,108949.41285572201
148856,128078.08313169237
148857,43132.8757857522
148858,113025.38801052701
148859,181979.48436565325
148860,130980.4566187486
148861,28113.891373520717
148862,116816.56024497654
148863,191004.09410292283
148864,39743.04849056993
148865,99607.20231503993
148866,104181.71562204976
148867,106536.88141371682
148868,130617.94993109815
148869,65762.63730631396
148870,110690.54717716854
148871,119866.32915357687
148872,71971.03096523508
148873,84854.58756647445
148874,198715.90766697656
148875,76121.59242103901
148876,180450.0199094452
148877,136678.85698872153
148878,176139.9743087478
148879,139185.52231737785
148880,76332.13078210317
148881,110859.44548488408
148882,132588.01534804422
148883,149430.95871818438
148884,161369.90484242328
148885,121110.84207981545
148886,79819.03889049031
148887,188789.5499562323
148888,157647.8246775102
148889,28960.53113133274
148890,71140.40354277845
148891,127037.88443584833
148892,126936.51436023228
148893,123494.31379562989
148894,106945.73706642538
148895,69271.30492960103
148896,87224.18122231774
148897,209635.9694100488
148898,130063.13375760801
148899,94532.36669766251
148900,143832.02388614696
148901,91202.34686923493
148902,97397.4367585741
148903,90426.3772652112
148904,100934.80315132998
148905,114038.33570541069
148906,63340.82836602349
148907,103796.88440597802
148908,92937.50615495536
148909,121552.4221752584
148910,105156.41762664635
148911,241940.03489252087
148912,96680.51444402803
148913,91127.22504476272
148914,151415.69851733185
148915,149979.1977658607
148916,158341.38742810022
148917,64880.89013180323
148918,168985.7484936891
148919,99787.034127146
148920,80536.64514380228
148921,126095.4756613737
148922,60949.677496192046
148923,119274.83265752625
148924,126243.01090543438
148925,127466.15762578975
148926,96759.32924999204
148927,58102.829911027104
148928,73812.8368235305
148929,78359.89499404002
148930,129773.99922205694
148931,17785.419368378818
148932,122554.09648239613
148933,67893.13464252185
148934,138668.09753774945
148935,90038.18698673602
148936,97638.86304264795
148937,90977.9191221213
148938,132783.08372329734
148939,120149.46343587711
148940,95012.00537771266
148941,24813.430499682203
148942,58519.2859496288
148943,169351.1166030625
148944,137343.6178339552
148945,117648.4942093771
148946,121952.32847646996
148947,108057.99909942225
148948,69071.80893681198
148949,113729.68581496831
148950,91238.12327851262
148951,-24539.643922889605
148952,5386.135371403769
148953,155570.0505809076
148954,144497.7199820215
148955,137399.43454685993
148956,189852.5588807147
148957,100976.9799338039
148958,133366.0937039405
148959,91078.83071338106
148960,139871.3867366612
148961,96327.00595417432
148962,138351.2834356539
148963,70741.22042303625
148964,123582.3944307901
148965,82133.49720742274
148966,49931.45389855839
148967,28110.883447518572
148968,96335.09184378386
148969,92928.98373583425
148970,133860.57310867868
148971,160406.2225049669
148972,70442.20447602216
148973,112837.50299468916
148974,121279.91689861659
148975,63465.44216721598
148976,100135.74085235689
148977,115162.34767159447
148978,121673.0476459274
148979,111912.18812523037
148980,123919.51330384891
148981,27707.77541445475
148982,93876.9707384631
148983,75382.16342873406
148984,107711.87144444324
148985,69969.0437287474
148986,96426.81286027748
148987,88449.17918104399
148988,170245.84762970917
148989,177516.5611663079
148990,133689.83481279667
148991,133041.9286501687
148992,128902.41863061767
148993,108402.47722826898
148994,152573.33712307177
148995,47635.49217635859
148996,119842.8912426196
148997,116955.84149726946
148998,77587.05532692652
148999,182653.3739067642
149000,152775.0879136594
149001,130429.60254017264
149002,147950.1358241588
149003,85310.70690964162
149004,134396.24008882232
149005,62415.90218938049
149006,127370.74805705715
149007,45519.12109877076
149008,106536.69604755193
149009,121306.77268077992
149010,97438.74275263026
149011,92656.21021434478
149012,203570.09921993036
149013,122060.86638338491
149014,30089.259640617296
149015,177173.54179138876
149016,89380.90670733526
149017,93294.58674974833
149018,103129.62944947183
149019,134066.04004184902
149020,120493.09260671306
149021,49377.22002746165
149022,99135.74936966877
149023,99901.35890319105
149024,102068.20769475214
149025,87007.24266485963
149026,127236.81594752427
149027,111274.28475216124
149028,121684.75250806473
149029,108690.45266029332
149030,151768.99953915458
149031,46127.92912158929
149032,106486.55218637828
149033,111288.42445064895
149034,124297.02821786981
149035,148889.57562937587
149036,107560.6774203144
149037,168826.8013324812
149038,166437.28944991808
149039,137629.96909330692
149040,117873.8847997114
149041,81535.98224933073
149042,99182.31840817817
149043,86714.20076616667
149044,58367.23548366688
149045,112820.13178997207
149046,157220.74739290494
149047,103577.15414439794
149048,42464.699781121686
149049,77690.42813431658
149050,127838.408650917
149051,164952.38522796798
149052,84098.75270704553
149053,186969.8077750681
149054,145958.97762815095
149055,102873.99919468537
149056,111408.20275942236
149057,98607.39817274455
149058,74872.99178907461
149059,100019.23958099261
149060,69596.64990765601
149061,67137.87910798565
149062,167355.74382773042
149063,150687.3940821197
149064,161878.9522090163
149065,77254.77441084292
149066,53846.11134143267
149067,120676.71361421607
149068,140966.00830646604
149069,119161.13838948403
149070,147261.7826278722
149071,52840.259168799035
149072,174431.2134258272
149073,96716.46694519371
149074,139766.41192847118
149075,27098.49738738034
149076,184516.2352649318
149077,87105.21439224388
149078,164470.77899405733
149079,147384.34599204175
149080,91596.38713873178
149081,159925.3805687232
149082,139091.4251726633
149083,41269.16384738404
149084,81765.99201717693
149085,146088.03695322014
149086,25440.89609318413
149087,149362.8640008904
149088,76051.35914169066
149089,66536.94112495612
149090,105356.75904949382
149091,65368.87913389504
149092,212614.41751862876
149093,154969.82392327115
149094,76357.98833789863
149095,58934.71710130107
149096,86493.74736758973
149097,103655.8001712272
149098,35064.40138708055
149099,98041.3638225887
149100,195995.44964383543
149101,169989.36213081703
149102,110265.03920959774
149103,117748.8009630451
149104,46299.405938145705
149105,86811.29702617042
149106,123788.11222154181
149107,108822.68594485521
149108,117146.18289529718
149109,98560.61017116159
149110,165328.35424405523
149111,112406.57837731205
149112,130622.8760407744
149113,140217.84392991476
149114,127323.62609736715
149115,105306.07602087967
149116,162391.48680420313
149117,93045.96403642558
149118,138366.1361267818
149119,53031.992605339736
149120,135824.4445118755
149121,70786.17809758522
149122,100239.44915837515
149123,49684.69136195909
149124,99169.60277810413
149125,108803.85386953223
149126,83079.37018236704
149127,97906.55603326764
149128,79387.54338111356
149129,109702.19917460065
149130,73028.21326975524
149131,53789.76752985921
149132,83022.00109849311
149133,109031.393842699
149134,105603.00984398928
149135,110835.52969890181
149136,36772.8075658232
149137,10124.098817190155
149138,80183.11290587857
149139,142499.34059960674
149140,103898.75083279423
149141,169669.22888509464
149142,98785.92203793768
149143,154542.98002292495
149144,100028.13056375459
149145,69185.14258276299
149146,43887.77119149454
149147,101175.50210714899
149148,66875.66499162186
149149,103571.42201150116
149150,107845.31986698415
149151,134703.48303617537
149152,144093.7495467281
149153,106424.74259102624
149154,157253.13338871114
149155,91949.47918721288
149156,177614.95644568
149157,155077.4547075266
149158,61438.94622472208
149159,73464.35085801128
149160,112549.0836750064
149161,67603.34587833472
149162,194866.60904709715
149163,72913.6942529371
149164,23347.89609637484
149165,18874.519745095633
149166,98320.84231675323
149167,40418.331572731026
149168,154991.26030985732
149169,87697.0560311526
149170,135579.3761304021
149171,145006.37958239112
149172,117562.68839605339
149173,124872.94324675854
149174,62605.001383042894
149175,35997.84950024448
149176,144553.1722078668
149177,69021.82007926889
149178,168456.9060741095
149179,160954.5577041451
149180,59485.156498168595
149181,144633.72078985162
149182,35161.727537426166
149183,113968.2141418187
149184,46605.28326207772
149185,45011.0479734363
149186,122580.60630984325
149187,64841.09084278159
149188,116389.22759131622
149189,129775.1859351052
149190,71770.74607785139
149191,110743.39623113256
149192,203922.2397506861
149193,126024.24339692201
149194,83834.27843977138
149195,163323.48865153175
149196,138041.6045016721
149197,86706.45857220981
149198,130958.86613597441
149199,44993.64932340756
149200,93502.00540465489
149201,54001.064513004385
149202,98305.25619311538
149203,116863.86294729915
149204,238520.55514998827
149205,84328.40727373306
149206,132709.70146015007
149207,120386.70352328103
149208,181875.5866702916
149209,181689.53300857544
149210,132021.26544822194
149211,128510.58105064835
149212,122537.75328858197
149213,52808.45555032231
149214,132868.35007511545
149215,82182.76909004245
149216,117746.32741784584
149217,96435.2837629402
149218,153804.62814581674
149219,108857.5155120017
149220,43067.55771845486
149221,48016.196407817304
149222,65403.674476925284
149223,67943.6042049136
149224,125351.82644980866
149225,55563.604878148064
149226,196886.79458707664
149227,70129.42356331833
149228,45476.96975363605
149229,3231.6371039692312
149230,86651.11060522404
149231,101588.66429329477
149232,46921.086048671976
149233,52828.07810831256
149234,101810.22538128961
149235,68823.74358434882
149236,70134.57865257654
149237,30288.218125844374
149238,175266.40721109416
149239,57307.22455537878
149240,41550.358621649444
149241,145655.41087773629
149242,67626.82049714308
149243,96915.92302476149
149244,86787.73535537254
149245,106819.15061429702
149246,129381.27674480435
149247,182288.75825982634
149248,-3221.108891190961
149249,77666.55047804955
149250,115221.86802806333
149251,126704.3278791681
149252,159204.6680579586
149253,82268.50420487765
149254,91344.43698932789
149255,59582.61416023411
149256,115079.64456191752
149257,65685.57540508267
149258,147207.360955582
149259,188939.61938226782
149260,133915.14117543213
149261,56183.26566236373
149262,97337.09464477934
149263,144916.99697140884
149264,163042.74602570944
149265,110648.80627090111
149266,151414.90855370834
149267,77907.59886963665
149268,86324.31816576608
149269,102004.53753733914
149270,81793.42439921107
149271,128257.47683149576
149272,174003.11747281812
149273,42802.51048051566
149274,73562.03492064215
149275,152921.0660365438
149276,122269.7237046957
149277,81779.48163073044
149278,65919.54037163407
149279,159439.24120169505
149280,108106.5563833015
149281,126525.90937100723
149282,100891.65360011254
149283,131709.32957659755
149284,94823.15552161634
149285,124401.7058517281
149286,183142.32911396585
149287,129044.45564116538
149288,174412.05418888573
149289,72185.1487131333
149290,155461.71967281308
149291,97799.56607528776
149292,28769.412230708636
149293,81264.38581666164
149294,81625.81571182236
149295,112839.37066797167
149296,167508.96118281223
149297,113352.71031105053
149298,98353.30208197981
149299,64525.8017329555
149300,77986.03709305637
149301,174565.54830931872
149302,116842.67620488442
149303,83843.79908514209
149304,61860.889252976514
149305,78856.92598058563
149306,29121.082338757813
149307,128288.75219926145
149308,124217.95557573717
149309,61346.63327823486
149310,94092.54989150446
149311,110909.00578600448
149312,122914.37824239302
149313,89897.38837301917
149314,101033.81900695432
149315,77872.7822542442
149316,130231.07334394939
149317,145958.42375267856
149318,80398.24491438735
149319,50348.88850887213
149320,102827.64576856699
149321,71771.52401588671
149322,85184.38132858835
149323,154921.18713317811
149324,161064.35764620267
149325,130511.44495534524
149326,153826.2759622503
149327,200129.0179253593
149328,55318.38210323546
149329,43470.30591946747
149330,113712.58466672339
149331,135163.5272529684
149332,112735.29657481425
149333,110433.21478414256
149334,180915.45000613015
149335,154746.50089384802
149336,76729.79062522389
149337,124488.16316074226
149338,123101.98560906388
149339,106011.22658439446
149340,79585.81360645499
149341,47002.35829634778
149342,146885.88272914104
149343,151007.12866831198
149344,136821.97150874604
149345,163500.82214872446
149346,63247.32428582013
149347,123562.66278743278
149348,158907.65180500783
149349,81285.46217397787
149350,82796.35838194005
149351,38426.92643261049
149352,67185.9246533513
149353,103266.80796388444
149354,98393.51042437553
149355,65481.2809790913
149356,91594.10135526303
149357,153002.28904431872
149358,65288.17287568562
149359,154601.35097412858
149360,176937.01888434123
149361,85743.68092630524
149362,129896.4076755261
149363,131985.3470735373
149364,122589.53695754893
149365,143712.53608822636
149366,199084.1135163419
149367,100446.17064790055
149368,111285.64164977055
149369,81073.03388806526
149370,150479.599729185
149371,76426.51887008175
149372,139028.18681013957
149373,171962.21842765994
149374,58059.05518575292
149375,115235.12619937025
149376,98652.94792471733
149377,139939.82698832825
149378,98211.74422258884
149379,113917.55773055367
149380,99722.7873121323
149381,88847.72927461565
149382,71031.61313639581
149383,137463.0552785173
149384,142817.8577499846
149385,134962.2049214756
149386,72129.35289738141
149387,57903.37767980993
149388,119633.37696438842
149389,74473.05876427237
149390,60315.71704147663
149391,80157.52044442575
149392,217515.54982962832
149393,154347.644952856
149394,73513.71244103648
149395,92352.00750737265
149396,79489.3809536295
149397,146789.24987482838
149398,95603.44232203253
149399,158622.78540750686
149400,144971.62434862927
149401,99111.34554048721
149402,83525.47123077326
149403,109054.29166991077
149404,140175.62170455419
149405,95953.00797554757
149406,77548.22094869893
149407,139702.3111482188
149408,110948.82445390709
149409,151733.06767404545
149410,126549.64464453235
149411,112149.3488196712
149412,181279.91412666813
149413,85723.48732490465
149414,91741.44599756412
149415,197555.8727892274
149416,69703.49556925055
149417,121292.0566583192
149418,96817.05515999906
149419,106907.04000214301
149420,189172.57214263268
149421,134568.63980053086
149422,133944.19116959628
149423,61292.469244861044
149424,25632.09198739752
149425,132474.33203973714
149426,84366.05402833689
149427,135314.01289960276
149428,61725.591810026206
149429,116099.82381899282
149430,194327.4623532407
149431,82183.00696125627
149432,149099.9463109998
149433,106061.27505839709
149434,78474.47154738847
149435,90565.56232597958
149436,129606.71795121208
149437,87993.99218327925
149438,165279.73532055411
149439,68791.76160688885
149440,111441.28937176522
149441,130786.07297188323
149442,76015.06425852608
149443,80450.72797013167
149444,142088.67662698217
149445,117405.26970874798
149446,83674.84190207627
149447,71999.7326660892
149448,31808.27947006747
149449,100546.93602295686
149450,98436.2200637823
149451,102654.84854111355
149452,149396.33636754565
149453,88667.17488989327
149454,117928.32979772985
149455,78638.70909458678
149456,101690.72450984549
149457,133722.08945248649
